year,ignore,temperature,percentile,scenario,color_val
2012.04,,0.927,50,purple,"rgb(255,100,150)"
2013.04,,0.946,50,purple,"rgb(255,100,150)"
2014.04,,0.966,50,purple,"rgb(255,100,150)"
2015.04,,0.987,50,purple,"rgb(255,100,150)"
2016.04,,1.009,50,purple,"rgb(255,100,150)"
2017.04,,1.033,50,purple,"rgb(255,100,150)"
1850.04,,-0.023,17,purple,"rgb(255,100,150)"
1851.04,,-0.022,17,purple,"rgb(255,100,150)"
1852.04,,-0.021,17,purple,"rgb(255,100,150)"
1853.04,,-0.02,17,purple,"rgb(255,100,150)"
1854.04,,-0.019,17,purple,"rgb(255,100,150)"
1855.04,,-0.019,17,purple,"rgb(255,100,150)"
1856.04,,-0.019,17,purple,"rgb(255,100,150)"
1857.04,,-0.019,17,purple,"rgb(255,100,150)"
1858.04,,-0.019,17,purple,"rgb(255,100,150)"
1859.04,,-0.018,17,purple,"rgb(255,100,150)"
1860.04,,-0.018,17,purple,"rgb(255,100,150)"
1861.04,,-0.019,17,purple,"rgb(255,100,150)"
1862.04,,-0.019,17,purple,"rgb(255,100,150)"
1863.04,,-0.02,17,purple,"rgb(255,100,150)"
1864.04,,-0.02,17,purple,"rgb(255,100,150)"
1865.04,,-0.019,17,purple,"rgb(255,100,150)"
1866.04,,-0.019,17,purple,"rgb(255,100,150)"
1867.04,,-0.018,17,purple,"rgb(255,100,150)"
1868.04,,-0.017,17,purple,"rgb(255,100,150)"
1869.04,,-0.016,17,purple,"rgb(255,100,150)"
1870.04,,-0.015,17,purple,"rgb(255,100,150)"
1871.04,,-0.013,17,purple,"rgb(255,100,150)"
1872.04,,-0.012,17,purple,"rgb(255,100,150)"
1873.04,,-0.01,17,purple,"rgb(255,100,150)"
1874.04,,-0.008,17,purple,"rgb(255,100,150)"
1875.04,,-0.007,17,purple,"rgb(255,100,150)"
1876.04,,-0.004,17,purple,"rgb(255,100,150)"
1877.04,,-0.003,17,purple,"rgb(255,100,150)"
1878.04,,-0.001,17,purple,"rgb(255,100,150)"
1879.04,,0,17,purple,"rgb(255,100,150)"
1880.04,,0.001,17,purple,"rgb(255,100,150)"
1881.04,,0.002,17,purple,"rgb(255,100,150)"
1882.04,,0.004,17,purple,"rgb(255,100,150)"
1883.04,,0.004,17,purple,"rgb(255,100,150)"
1884.04,,0.006,17,purple,"rgb(255,100,150)"
1885.04,,0.007,17,purple,"rgb(255,100,150)"
1886.04,,0.009,17,purple,"rgb(255,100,150)"
1887.04,,0.011,17,purple,"rgb(255,100,150)"
1888.04,,0.015,17,purple,"rgb(255,100,150)"
1889.04,,0.018,17,purple,"rgb(255,100,150)"
1890.04,,0.021,17,purple,"rgb(255,100,150)"
1891.04,,0.023,17,purple,"rgb(255,100,150)"
1892.04,,0.025,17,purple,"rgb(255,100,150)"
1893.04,,0.028,17,purple,"rgb(255,100,150)"
1894.04,,0.03,17,purple,"rgb(255,100,150)"
1895.04,,0.032,17,purple,"rgb(255,100,150)"
1896.04,,0.034,17,purple,"rgb(255,100,150)"
1897.04,,0.036,17,purple,"rgb(255,100,150)"
1898.04,,0.038,17,purple,"rgb(255,100,150)"
1899.04,,0.041,17,purple,"rgb(255,100,150)"
1900.04,,0.043,17,purple,"rgb(255,100,150)"
1901.04,,0.045,17,purple,"rgb(255,100,150)"
1902.04,,0.046,17,purple,"rgb(255,100,150)"
1903.04,,0.048,17,purple,"rgb(255,100,150)"
1904.04,,0.05,17,purple,"rgb(255,100,150)"
1905.04,,0.053,17,purple,"rgb(255,100,150)"
1906.04,,0.055,17,purple,"rgb(255,100,150)"
1907.04,,0.058,17,purple,"rgb(255,100,150)"
1908.04,,0.061,17,purple,"rgb(255,100,150)"
1909.04,,0.064,17,purple,"rgb(255,100,150)"
1910.04,,0.067,17,purple,"rgb(255,100,150)"
1911.04,,0.069,17,purple,"rgb(255,100,150)"
1912.04,,0.072,17,purple,"rgb(255,100,150)"
1913.04,,0.075,17,purple,"rgb(255,100,150)"
1914.04,,0.078,17,purple,"rgb(255,100,150)"
1915.04,,0.081,17,purple,"rgb(255,100,150)"
1916.04,,0.086,17,purple,"rgb(255,100,150)"
1917.04,,0.09,17,purple,"rgb(255,100,150)"
1918.04,,0.094,17,purple,"rgb(255,100,150)"
1919.04,,0.098,17,purple,"rgb(255,100,150)"
1920.04,,0.102,17,purple,"rgb(255,100,150)"
1921.04,,0.106,17,purple,"rgb(255,100,150)"
1922.04,,0.11,17,purple,"rgb(255,100,150)"
1923.04,,0.113,17,purple,"rgb(255,100,150)"
1924.04,,0.115,17,purple,"rgb(255,100,150)"
1925.04,,0.118,17,purple,"rgb(255,100,150)"
1926.04,,0.12,17,purple,"rgb(255,100,150)"
1927.04,,0.122,17,purple,"rgb(255,100,150)"
1928.04,,0.125,17,purple,"rgb(255,100,150)"
1929.04,,0.128,17,purple,"rgb(255,100,150)"
1930.04,,0.13,17,purple,"rgb(255,100,150)"
1931.04,,0.133,17,purple,"rgb(255,100,150)"
1932.04,,0.136,17,purple,"rgb(255,100,150)"
1933.04,,0.14,17,purple,"rgb(255,100,150)"
1934.04,,0.143,17,purple,"rgb(255,100,150)"
1935.04,,0.147,17,purple,"rgb(255,100,150)"
1936.04,,0.151,17,purple,"rgb(255,100,150)"
1937.04,,0.153,17,purple,"rgb(255,100,150)"
1938.04,,0.157,17,purple,"rgb(255,100,150)"
1939.04,,0.16,17,purple,"rgb(255,100,150)"
1940.04,,0.163,17,purple,"rgb(255,100,150)"
1941.04,,0.166,17,purple,"rgb(255,100,150)"
1942.04,,0.169,17,purple,"rgb(255,100,150)"
1943.04,,0.172,17,purple,"rgb(255,100,150)"
1944.04,,0.175,17,purple,"rgb(255,100,150)"
1945.04,,0.177,17,purple,"rgb(255,100,150)"
1946.04,,0.178,17,purple,"rgb(255,100,150)"
1947.04,,0.18,17,purple,"rgb(255,100,150)"
1948.04,,0.181,17,purple,"rgb(255,100,150)"
1949.04,,0.182,17,purple,"rgb(255,100,150)"
1950.04,,0.183,17,purple,"rgb(255,100,150)"
1951.04,,0.185,17,purple,"rgb(255,100,150)"
1952.04,,0.186,17,purple,"rgb(255,100,150)"
1953.04,,0.188,17,purple,"rgb(255,100,150)"
1954.04,,0.19,17,purple,"rgb(255,100,150)"
1955.04,,0.192,17,purple,"rgb(255,100,150)"
1956.04,,0.194,17,purple,"rgb(255,100,150)"
1957.04,,0.196,17,purple,"rgb(255,100,150)"
1958.04,,0.198,17,purple,"rgb(255,100,150)"
1959.04,,0.201,17,purple,"rgb(255,100,150)"
1960.04,,0.204,17,purple,"rgb(255,100,150)"
1961.04,,0.207,17,purple,"rgb(255,100,150)"
1962.04,,0.209,17,purple,"rgb(255,100,150)"
1963.04,,0.212,17,purple,"rgb(255,100,150)"
1964.04,,0.215,17,purple,"rgb(255,100,150)"
1965.04,,0.218,17,purple,"rgb(255,100,150)"
1966.04,,0.222,17,purple,"rgb(255,100,150)"
1967.04,,0.226,17,purple,"rgb(255,100,150)"
1968.04,,0.231,17,purple,"rgb(255,100,150)"
1969.04,,0.236,17,purple,"rgb(255,100,150)"
1970.04,,0.242,17,purple,"rgb(255,100,150)"
1971.04,,0.248,17,purple,"rgb(255,100,150)"
1972.04,,0.256,17,purple,"rgb(255,100,150)"
1973.04,,0.265,17,purple,"rgb(255,100,150)"
1974.04,,0.275,17,purple,"rgb(255,100,150)"
1975.04,,0.285,17,purple,"rgb(255,100,150)"
1976.04,,0.297,17,purple,"rgb(255,100,150)"
1977.04,,0.309,17,purple,"rgb(255,100,150)"
1978.04,,0.323,17,purple,"rgb(255,100,150)"
1979.04,,0.336,17,purple,"rgb(255,100,150)"
1980.04,,0.351,17,purple,"rgb(255,100,150)"
1981.04,,0.365,17,purple,"rgb(255,100,150)"
1982.04,,0.379,17,purple,"rgb(255,100,150)"
1983.04,,0.392,17,purple,"rgb(255,100,150)"
1984.04,,0.405,17,purple,"rgb(255,100,150)"
1985.04,,0.418,17,purple,"rgb(255,100,150)"
1986.04,,0.431,17,purple,"rgb(255,100,150)"
1987.04,,0.444,17,purple,"rgb(255,100,150)"
1988.04,,0.457,17,purple,"rgb(255,100,150)"
1989.04,,0.47,17,purple,"rgb(255,100,150)"
1990.04,,0.483,17,purple,"rgb(255,100,150)"
1991.04,,0.495,17,purple,"rgb(255,100,150)"
1992.04,,0.507,17,purple,"rgb(255,100,150)"
1993.04,,0.517,17,purple,"rgb(255,100,150)"
1994.04,,0.527,17,purple,"rgb(255,100,150)"
1995.04,,0.537,17,purple,"rgb(255,100,150)"
1996.04,,0.546,17,purple,"rgb(255,100,150)"
1997.04,,0.556,17,purple,"rgb(255,100,150)"
1998.04,,0.567,17,purple,"rgb(255,100,150)"
1999.04,,0.577,17,purple,"rgb(255,100,150)"
2000.04,,0.588,17,purple,"rgb(255,100,150)"
2001.04,,0.599,17,purple,"rgb(255,100,150)"
2002.04,,0.61,17,purple,"rgb(255,100,150)"
2003.04,,0.622,17,purple,"rgb(255,100,150)"
2004.04,,0.634,17,purple,"rgb(255,100,150)"
2005.04,,0.647,17,purple,"rgb(255,100,150)"
2006.04,,0.66,17,purple,"rgb(255,100,150)"
2007.04,,0.673,17,purple,"rgb(255,100,150)"
2008.04,,0.687,17,purple,"rgb(255,100,150)"
2009.04,,0.701,17,purple,"rgb(255,100,150)"
2010.04,,0.714,17,purple,"rgb(255,100,150)"
2011.04,,0.727,17,purple,"rgb(255,100,150)"
2012.04,,0.742,17,purple,"rgb(255,100,150)"
2013.04,,0.757,17,purple,"rgb(255,100,150)"
2014.04,,0.773,17,purple,"rgb(255,100,150)"
2015.04,,0.789,17,purple,"rgb(255,100,150)"
2016.04,,0.807,17,purple,"rgb(255,100,150)"
2017.04,,0.826,17,purple,"rgb(255,100,150)"
1850.04,,-0.035,83,purple,"rgb(255,100,150)"
1851.04,,-0.033,83,purple,"rgb(255,100,150)"
1852.04,,-0.032,83,purple,"rgb(255,100,150)"
1853.04,,-0.03,83,purple,"rgb(255,100,150)"
1854.04,,-0.029,83,purple,"rgb(255,100,150)"
1855.04,,-0.029,83,purple,"rgb(255,100,150)"
1856.04,,-0.029,83,purple,"rgb(255,100,150)"
1857.04,,-0.029,83,purple,"rgb(255,100,150)"
1858.04,,-0.028,83,purple,"rgb(255,100,150)"
1859.04,,-0.027,83,purple,"rgb(255,100,150)"
1860.04,,-0.028,83,purple,"rgb(255,100,150)"
1861.04,,-0.029,83,purple,"rgb(255,100,150)"
1862.04,,-0.029,83,purple,"rgb(255,100,150)"
1863.04,,-0.03,83,purple,"rgb(255,100,150)"
1864.04,,-0.029,83,purple,"rgb(255,100,150)"
1865.04,,-0.029,83,purple,"rgb(255,100,150)"
1866.04,,-0.028,83,purple,"rgb(255,100,150)"
1867.04,,-0.027,83,purple,"rgb(255,100,150)"
1868.04,,-0.026,83,purple,"rgb(255,100,150)"
1869.04,,-0.024,83,purple,"rgb(255,100,150)"
1870.04,,-0.022,83,purple,"rgb(255,100,150)"
1871.04,,-0.02,83,purple,"rgb(255,100,150)"
1872.04,,-0.018,83,purple,"rgb(255,100,150)"
1873.04,,-0.016,83,purple,"rgb(255,100,150)"
1874.04,,-0.013,83,purple,"rgb(255,100,150)"
1875.04,,-0.01,83,purple,"rgb(255,100,150)"
1876.04,,-0.007,83,purple,"rgb(255,100,150)"
1877.04,,-0.004,83,purple,"rgb(255,100,150)"
1878.04,,-0.002,83,purple,"rgb(255,100,150)"
1879.04,,0,83,purple,"rgb(255,100,150)"
1880.04,,0.002,83,purple,"rgb(255,100,150)"
1881.04,,0.004,83,purple,"rgb(255,100,150)"
1882.04,,0.005,83,purple,"rgb(255,100,150)"
1883.04,,0.007,83,purple,"rgb(255,100,150)"
1884.04,,0.008,83,purple,"rgb(255,100,150)"
1885.04,,0.011,83,purple,"rgb(255,100,150)"
1886.04,,0.013,83,purple,"rgb(255,100,150)"
1887.04,,0.017,83,purple,"rgb(255,100,150)"
1888.04,,0.022,83,purple,"rgb(255,100,150)"
1889.04,,0.027,83,purple,"rgb(255,100,150)"
1890.04,,0.031,83,purple,"rgb(255,100,150)"
1891.04,,0.035,83,purple,"rgb(255,100,150)"
1892.04,,0.038,83,purple,"rgb(255,100,150)"
1893.04,,0.042,83,purple,"rgb(255,100,150)"
1894.04,,0.046,83,purple,"rgb(255,100,150)"
1895.04,,0.048,83,purple,"rgb(255,100,150)"
1896.04,,0.051,83,purple,"rgb(255,100,150)"
1897.04,,0.054,83,purple,"rgb(255,100,150)"
1898.04,,0.057,83,purple,"rgb(255,100,150)"
1899.04,,0.061,83,purple,"rgb(255,100,150)"
1900.04,,0.065,83,purple,"rgb(255,100,150)"
1901.04,,0.067,83,purple,"rgb(255,100,150)"
1902.04,,0.069,83,purple,"rgb(255,100,150)"
1903.04,,0.071,83,purple,"rgb(255,100,150)"
1904.04,,0.075,83,purple,"rgb(255,100,150)"
1905.04,,0.079,83,purple,"rgb(255,100,150)"
1906.04,,0.083,83,purple,"rgb(255,100,150)"
1907.04,,0.087,83,purple,"rgb(255,100,150)"
1908.04,,0.091,83,purple,"rgb(255,100,150)"
1909.04,,0.096,83,purple,"rgb(255,100,150)"
1910.04,,0.1,83,purple,"rgb(255,100,150)"
1911.04,,0.104,83,purple,"rgb(255,100,150)"
1912.04,,0.108,83,purple,"rgb(255,100,150)"
1913.04,,0.112,83,purple,"rgb(255,100,150)"
1914.04,,0.116,83,purple,"rgb(255,100,150)"
1915.04,,0.122,83,purple,"rgb(255,100,150)"
1916.04,,0.129,83,purple,"rgb(255,100,150)"
1917.04,,0.135,83,purple,"rgb(255,100,150)"
1918.04,,0.141,83,purple,"rgb(255,100,150)"
1919.04,,0.147,83,purple,"rgb(255,100,150)"
1920.04,,0.153,83,purple,"rgb(255,100,150)"
1921.04,,0.159,83,purple,"rgb(255,100,150)"
1922.04,,0.165,83,purple,"rgb(255,100,150)"
1923.04,,0.169,83,purple,"rgb(255,100,150)"
1924.04,,0.173,83,purple,"rgb(255,100,150)"
1925.04,,0.177,83,purple,"rgb(255,100,150)"
1926.04,,0.18,83,purple,"rgb(255,100,150)"
1927.04,,0.183,83,purple,"rgb(255,100,150)"
1928.04,,0.187,83,purple,"rgb(255,100,150)"
1929.04,,0.192,83,purple,"rgb(255,100,150)"
1930.04,,0.196,83,purple,"rgb(255,100,150)"
1931.04,,0.2,83,purple,"rgb(255,100,150)"
1932.04,,0.205,83,purple,"rgb(255,100,150)"
1933.04,,0.209,83,purple,"rgb(255,100,150)"
1934.04,,0.215,83,purple,"rgb(255,100,150)"
1935.04,,0.221,83,purple,"rgb(255,100,150)"
1936.04,,0.226,83,purple,"rgb(255,100,150)"
1937.04,,0.23,83,purple,"rgb(255,100,150)"
1938.04,,0.235,83,purple,"rgb(255,100,150)"
1939.04,,0.24,83,purple,"rgb(255,100,150)"
1940.04,,0.245,83,purple,"rgb(255,100,150)"
1941.04,,0.25,83,purple,"rgb(255,100,150)"
1942.04,,0.254,83,purple,"rgb(255,100,150)"
1943.04,,0.259,83,purple,"rgb(255,100,150)"
1944.04,,0.262,83,purple,"rgb(255,100,150)"
1945.04,,0.265,83,purple,"rgb(255,100,150)"
1946.04,,0.268,83,purple,"rgb(255,100,150)"
1947.04,,0.27,83,purple,"rgb(255,100,150)"
1948.04,,0.271,83,purple,"rgb(255,100,150)"
1949.04,,0.273,83,purple,"rgb(255,100,150)"
1950.04,,0.275,83,purple,"rgb(255,100,150)"
1951.04,,0.277,83,purple,"rgb(255,100,150)"
1952.04,,0.28,83,purple,"rgb(255,100,150)"
1953.04,,0.282,83,purple,"rgb(255,100,150)"
1954.04,,0.285,83,purple,"rgb(255,100,150)"
1955.04,,0.288,83,purple,"rgb(255,100,150)"
1956.04,,0.29,83,purple,"rgb(255,100,150)"
1957.04,,0.294,83,purple,"rgb(255,100,150)"
1958.04,,0.297,83,purple,"rgb(255,100,150)"
1959.04,,0.302,83,purple,"rgb(255,100,150)"
1960.04,,0.306,83,purple,"rgb(255,100,150)"
1961.04,,0.31,83,purple,"rgb(255,100,150)"
1962.04,,0.314,83,purple,"rgb(255,100,150)"
1963.04,,0.318,83,purple,"rgb(255,100,150)"
1964.04,,0.322,83,purple,"rgb(255,100,150)"
1965.04,,0.327,83,purple,"rgb(255,100,150)"
1966.04,,0.333,83,purple,"rgb(255,100,150)"
1967.04,,0.34,83,purple,"rgb(255,100,150)"
1968.04,,0.346,83,purple,"rgb(255,100,150)"
1969.04,,0.354,83,purple,"rgb(255,100,150)"
1970.04,,0.363,83,purple,"rgb(255,100,150)"
1971.04,,0.372,83,purple,"rgb(255,100,150)"
1972.04,,0.384,83,purple,"rgb(255,100,150)"
1973.04,,0.397,83,purple,"rgb(255,100,150)"
1974.04,,0.412,83,purple,"rgb(255,100,150)"
1975.04,,0.428,83,purple,"rgb(255,100,150)"
1976.04,,0.445,83,purple,"rgb(255,100,150)"
1977.04,,0.464,83,purple,"rgb(255,100,150)"
1978.04,,0.484,83,purple,"rgb(255,100,150)"
1979.04,,0.505,83,purple,"rgb(255,100,150)"
1980.04,,0.526,83,purple,"rgb(255,100,150)"
1981.04,,0.548,83,purple,"rgb(255,100,150)"
1982.04,,0.568,83,purple,"rgb(255,100,150)"
1983.04,,0.587,83,purple,"rgb(255,100,150)"
1984.04,,0.607,83,purple,"rgb(255,100,150)"
1985.04,,0.627,83,purple,"rgb(255,100,150)"
1986.04,,0.646,83,purple,"rgb(255,100,150)"
1987.04,,0.665,83,purple,"rgb(255,100,150)"
1988.04,,0.685,83,purple,"rgb(255,100,150)"
1989.04,,0.705,83,purple,"rgb(255,100,150)"
1990.04,,0.724,83,purple,"rgb(255,100,150)"
1991.04,,0.742,83,purple,"rgb(255,100,150)"
1992.04,,0.76,83,purple,"rgb(255,100,150)"
1993.04,,0.776,83,purple,"rgb(255,100,150)"
1994.04,,0.79,83,purple,"rgb(255,100,150)"
1995.04,,0.805,83,purple,"rgb(255,100,150)"
1996.04,,0.819,83,purple,"rgb(255,100,150)"
1997.04,,0.835,83,purple,"rgb(255,100,150)"
1998.04,,0.85,83,purple,"rgb(255,100,150)"
1999.04,,0.866,83,purple,"rgb(255,100,150)"
2000.04,,0.882,83,purple,"rgb(255,100,150)"
2001.04,,0.898,83,purple,"rgb(255,100,150)"
2002.04,,0.915,83,purple,"rgb(255,100,150)"
2003.04,,0.933,83,purple,"rgb(255,100,150)"
2004.04,,0.951,83,purple,"rgb(255,100,150)"
2005.04,,0.97,83,purple,"rgb(255,100,150)"
2006.04,,0.99,83,purple,"rgb(255,100,150)"
2007.04,,1.01,83,purple,"rgb(255,100,150)"
2008.04,,1.031,83,purple,"rgb(255,100,150)"
2009.04,,1.051,83,purple,"rgb(255,100,150)"
2010.04,,1.071,83,purple,"rgb(255,100,150)"
2011.04,,1.091,83,purple,"rgb(255,100,150)"
2012.04,,1.112,83,purple,"rgb(255,100,150)"
2013.04,,1.135,83,purple,"rgb(255,100,150)"
2014.04,,1.159,83,purple,"rgb(255,100,150)"
2015.04,,1.184,83,purple,"rgb(255,100,150)"
2016.04,,1.211,83,purple,"rgb(255,100,150)"
2017.04,,1.239,83,purple,"rgb(255,100,150)"
1850.04,,-0.41,hist,purple,"rgb(1,1,1)"
1851.04,,0.1,hist,purple,"rgb(1,1,1)"
1852.04,,-0.07,hist,purple,"rgb(1,1,1)"
1853.04,,0.1,hist,purple,"rgb(1,1,1)"
1854.04,,-0.1,hist,purple,"rgb(1,1,1)"
1855.04,,0.2,hist,purple,"rgb(1,1,1)"
1856.04,,0.18,hist,purple,"rgb(1,1,1)"
1857.04,,-0.28,hist,purple,"rgb(1,1,1)"
1858.04,,-0.14,hist,purple,"rgb(1,1,1)"
1859.04,,-0.1,hist,purple,"rgb(1,1,1)"
1860.04,,0.01,hist,purple,"rgb(1,1,1)"
1861.04,,-0.68,hist,purple,"rgb(1,1,1)"
1862.04,,-0.51,hist,purple,"rgb(1,1,1)"
1863.04,,0.23,hist,purple,"rgb(1,1,1)"
1864.04,,-0.59,hist,purple,"rgb(1,1,1)"
1865.04,,0.16,hist,purple,"rgb(1,1,1)"
1866.04,,0.24,hist,purple,"rgb(1,1,1)"
1867.04,,0.02,hist,purple,"rgb(1,1,1)"
1868.04,,-0.37,hist,purple,"rgb(1,1,1)"
1869.04,,0.04,hist,purple,"rgb(1,1,1)"
1870.04,,0.16,hist,purple,"rgb(1,1,1)"
1871.04,,-0.23,hist,purple,"rgb(1,1,1)"
1872.04,,-0.12,hist,purple,"rgb(1,1,1)"
1873.04,,0.2,hist,purple,"rgb(1,1,1)"
1874.04,,0.25,hist,purple,"rgb(1,1,1)"
1875.04,,-0.23,hist,purple,"rgb(1,1,1)"
1876.04,,-0.09,hist,purple,"rgb(1,1,1)"
1877.04,,-0.04,hist,purple,"rgb(1,1,1)"
1878.04,,0.37,hist,purple,"rgb(1,1,1)"
1879.04,,0.15,hist,purple,"rgb(1,1,1)"
1880.04,,0.08,hist,purple,"rgb(1,1,1)"
1881.04,,0.08,hist,purple,"rgb(1,1,1)"
1882.04,,0.37,hist,purple,"rgb(1,1,1)"
1883.04,,-0.1,hist,purple,"rgb(1,1,1)"
1884.04,,-0.01,hist,purple,"rgb(1,1,1)"
1885.04,,-0.28,hist,purple,"rgb(1,1,1)"
1886.04,,-0.11,hist,purple,"rgb(1,1,1)"
1887.04,,-0.36,hist,purple,"rgb(1,1,1)"
1888.04,,-0.19,hist,purple,"rgb(1,1,1)"
1889.04,,0.15,hist,purple,"rgb(1,1,1)"
1890.04,,-0.14,hist,purple,"rgb(1,1,1)"
1891.04,,-0.19,hist,purple,"rgb(1,1,1)"
1892.04,,-0.06,hist,purple,"rgb(1,1,1)"
1893.04,,-0.57,hist,purple,"rgb(1,1,1)"
1894.04,,-0.23,hist,purple,"rgb(1,1,1)"
1895.04,,-0.19,hist,purple,"rgb(1,1,1)"
1896.04,,0.06,hist,purple,"rgb(1,1,1)"
1897.04,,0.08,hist,purple,"rgb(1,1,1)"
1898.04,,0.19,hist,purple,"rgb(1,1,1)"
1899.04,,0.08,hist,purple,"rgb(1,1,1)"
1900.04,,-0.06,hist,purple,"rgb(1,1,1)"
1901.04,,0.07,hist,purple,"rgb(1,1,1)"
1902.04,,0.06,hist,purple,"rgb(1,1,1)"
1903.04,,0,hist,purple,"rgb(1,1,1)"
1904.04,,-0.36,hist,purple,"rgb(1,1,1)"
1905.04,,-0.13,hist,purple,"rgb(1,1,1)"
1906.04,,0.06,hist,purple,"rgb(1,1,1)"
1907.04,,-0.13,hist,purple,"rgb(1,1,1)"
1908.04,,-0.14,hist,purple,"rgb(1,1,1)"
1909.04,,-0.36,hist,purple,"rgb(1,1,1)"
1910.04,,-0.11,hist,purple,"rgb(1,1,1)"
1911.04,,-0.31,hist,purple,"rgb(1,1,1)"
1912.04,,-0.03,hist,purple,"rgb(1,1,1)"
1913.04,,-0.16,hist,purple,"rgb(1,1,1)"
1914.04,,0.28,hist,purple,"rgb(1,1,1)"
1915.04,,0.11,hist,purple,"rgb(1,1,1)"
1916.04,,0.08,hist,purple,"rgb(1,1,1)"
1917.04,,-0.33,hist,purple,"rgb(1,1,1)"
1918.04,,-0.14,hist,purple,"rgb(1,1,1)"
1919.04,,0.08,hist,purple,"rgb(1,1,1)"
1920.04,,0.07,hist,purple,"rgb(1,1,1)"
1921.04,,0.17,hist,purple,"rgb(1,1,1)"
1922.04,,-0.07,hist,purple,"rgb(1,1,1)"
1923.04,,-0.01,hist,purple,"rgb(1,1,1)"
1924.04,,0,hist,purple,"rgb(1,1,1)"
1925.04,,-0.11,hist,purple,"rgb(1,1,1)"
1926.04,,0.43,hist,purple,"rgb(1,1,1)"
1927.04,,0.03,hist,purple,"rgb(1,1,1)"
1928.04,,0.25,hist,purple,"rgb(1,1,1)"
1929.04,,-0.19,hist,purple,"rgb(1,1,1)"
1930.04,,-0.03,hist,purple,"rgb(1,1,1)"
1931.04,,0.21,hist,purple,"rgb(1,1,1)"
1932.04,,0.41,hist,purple,"rgb(1,1,1)"
1933.04,,-0.03,hist,purple,"rgb(1,1,1)"
1934.04,,0,hist,purple,"rgb(1,1,1)"
1935.04,,-0.02,hist,purple,"rgb(1,1,1)"
1936.04,,-0.03,hist,purple,"rgb(1,1,1)"
1937.04,,0.15,hist,purple,"rgb(1,1,1)"
1938.04,,0.29,hist,purple,"rgb(1,1,1)"
1939.04,,0.18,hist,purple,"rgb(1,1,1)"
1940.04,,0.19,hist,purple,"rgb(1,1,1)"
1941.04,,0.34,hist,purple,"rgb(1,1,1)"
1942.04,,0.53,hist,purple,"rgb(1,1,1)"
1943.04,,0.17,hist,purple,"rgb(1,1,1)"
1944.04,,0.6,hist,purple,"rgb(1,1,1)"
1945.04,,0.34,hist,purple,"rgb(1,1,1)"
1946.04,,0.4,hist,purple,"rgb(1,1,1)"
1947.04,,0.15,hist,purple,"rgb(1,1,1)"
1948.04,,0.34,hist,purple,"rgb(1,1,1)"
1949.04,,0.38,hist,purple,"rgb(1,1,1)"
1950.04,,-0.03,hist,purple,"rgb(1,1,1)"
1951.04,,-0.07,hist,purple,"rgb(1,1,1)"
1952.04,,0.43,hist,purple,"rgb(1,1,1)"
1953.04,,0.34,hist,purple,"rgb(1,1,1)"
1954.04,,0.03,hist,purple,"rgb(1,1,1)"
1955.04,,0.4,hist,purple,"rgb(1,1,1)"
1956.04,,0.08,hist,purple,"rgb(1,1,1)"
1957.04,,0.13,hist,purple,"rgb(1,1,1)"
1958.04,,0.58,hist,purple,"rgb(1,1,1)"
1959.04,,0.35,hist,purple,"rgb(1,1,1)"
1960.04,,0.25,hist,purple,"rgb(1,1,1)"
1961.04,,0.33,hist,purple,"rgb(1,1,1)"
1962.04,,0.34,hist,purple,"rgb(1,1,1)"
1963.04,,0.26,hist,purple,"rgb(1,1,1)"
1964.04,,0.22,hist,purple,"rgb(1,1,1)"
1965.04,,0.18,hist,purple,"rgb(1,1,1)"
1966.04,,0.15,hist,purple,"rgb(1,1,1)"
1967.04,,0.15,hist,purple,"rgb(1,1,1)"
1968.04,,0.04,hist,purple,"rgb(1,1,1)"
1969.04,,0.15,hist,purple,"rgb(1,1,1)"
1970.04,,0.37,hist,purple,"rgb(1,1,1)"
1971.04,,0.22,hist,purple,"rgb(1,1,1)"
1972.04,,-0.03,hist,purple,"rgb(1,1,1)"
1973.04,,0.47,hist,purple,"rgb(1,1,1)"
1974.04,,0.01,hist,purple,"rgb(1,1,1)"
1975.04,,0.27,hist,purple,"rgb(1,1,1)"
1976.04,,0.16,hist,purple,"rgb(1,1,1)"
1977.04,,0.34,hist,purple,"rgb(1,1,1)"
1978.04,,0.33,hist,purple,"rgb(1,1,1)"
1979.04,,0.34,hist,purple,"rgb(1,1,1)"
1980.04,,0.5,hist,purple,"rgb(1,1,1)"
1981.04,,0.71,hist,purple,"rgb(1,1,1)"
1982.04,,0.31,hist,purple,"rgb(1,1,1)"
1983.04,,0.73,hist,purple,"rgb(1,1,1)"
1984.04,,0.48,hist,purple,"rgb(1,1,1)"
1985.04,,0.4,hist,purple,"rgb(1,1,1)"
1986.04,,0.48,hist,purple,"rgb(1,1,1)"
1987.04,,0.5,hist,purple,"rgb(1,1,1)"
1988.04,,0.75,hist,purple,"rgb(1,1,1)"
1989.04,,0.34,hist,purple,"rgb(1,1,1)"
1990.04,,0.58,hist,purple,"rgb(1,1,1)"
1991.04,,0.62,hist,purple,"rgb(1,1,1)"
1992.04,,0.67,hist,purple,"rgb(1,1,1)"
1993.04,,0.61,hist,purple,"rgb(1,1,1)"
1994.04,,0.5,hist,purple,"rgb(1,1,1)"
1995.04,,0.73,hist,purple,"rgb(1,1,1)"
1996.04,,0.47,hist,purple,"rgb(1,1,1)"
1997.04,,0.55,hist,purple,"rgb(1,1,1)"
